Time,Open,High,Low,Close,Volume
,PCAR,PCAR,PCAR,PCAR,PCAR
2005-01-03,12.047496767397119,12.149011916196278,11.693685231452823,11.768328666687012,4394250
2005-01-04,11.947474113492262,11.981809978519912,11.354803005761234,11.380181312561035,6201225
2005-01-05,11.315995520518674,11.351824816610051,10.836782649458357,11.01294231414795,9563738
2005-01-06,11.19506815107814,11.196560597342776,10.878578247163583,10.908435821533203,5784075
2005-01-07,11.020406628597732,11.020406628597732,10.678538266474082,10.818868637084961,5726700
2005-01-10,10.842751313056082,11.000995804741867,10.768107848092562,10.865143775939941,4130325
2005-01-11,10.884555161782744,10.984577939624009,10.771096517097398,10.921876907348633,3258225
2005-01-12,10.906943443113432,10.998008613053386,10.80841411978678,10.966658592224121,3041550
2005-01-13,10.942770813767844,10.992034986323544,10.823340536403423,10.854690551757812,2619675
2005-01-14,10.892018632906092,11.029362174538862,10.765124140562227,10.986068725585938,3583238
2005-01-18,10.890525136354094,11.19955002452607,10.823345812838449,11.153270721435547,3253838
2005-01-19,11.20551822765833,11.20551822765833,10.960686885111343,10.966658592224121,2626088
2005-01-20,10.974120377992534,11.12937896337713,10.768104215117143,10.786018371582031,2971350
2005-01-21,10.800950645702256,10.845737494841202,10.538205102923039,10.56507682800293,5517113
2005-01-24,10.551641627658254,10.639720962945828,10.287402660786777,10.30233097076416,4966988
2005-01-25,10.459080479397867,10.681519355268511,10.356071898249946,10.424744606018066,4032113
2005-01-26,10.521785337199091,10.559107077728843,10.4187767182913,10.509841918945312,3856950
2005-01-27,10.512825597259347,10.530740720931425,10.338159388012972,10.445646286010742,3074625
2005-01-28,10.421761157448621,10.438182874812856,10.226193956661142,10.382946014404297,4236975
2005-01-31,10.502373364089916,10.636731958124061,10.479979944748068,10.548652648925781,3145500
2005-02-01,10.674056478493096,10.717349921354446,10.408325074144148,10.574034690856934,5402363
2005-02-02,10.457591810845797,10.541191894140994,10.251574574128727,10.536714553833008,4896113
2005-02-03,10.551638080059407,10.678532516238615,10.459079514091014,10.508344650268555,2822175
2005-02-04,10.460576131825153,10.733772678385936,10.456097830753421,10.717350959777832,2687175
2005-02-07,10.748697086165524,10.892014200524557,10.67554704384878,10.883056640625,2784038
2005-02-08,10.930834611262062,10.987563934326198,10.856191119180995,10.983085632324219,3408413
2005-02-09,10.95322445352142,11.026374513621894,10.75765726139122,10.791993141174316,3569738
2005-02-10,10.86962579253916,10.97711271685502,10.753181304194012,10.862161636352539,3151575
2005-02-11,10.8979886195447,10.995025520968879,10.774079990372558,10.878581047058105,3058088
2005-02-14,10.896499047058386,10.897991494100806,10.745718650367033,10.793490409851074,2024325
2005-02-15,10.791994055991777,10.972632954314346,10.766615736134662,10.875595092773438,4426313
2005-02-16,10.9264883972256,10.957924715785357,10.767808322563031,10.800741195678711,3027713
2005-02-17,10.793260360072827,10.836672985239398,10.561227828705286,10.613621711730957,4752675
2005-02-18,10.673498857628788,10.745354686246138,10.613619321665682,10.674996376037598,3040538
2005-02-22,10.65254120965946,10.700444452520978,10.433981579992981,10.453442573547363,4727700
2005-02-23,10.517812695817586,10.715414776418438,10.468411934753862,10.71092414855957,3624075
