Time,Open,High,Low,Close,Volume
,LRCX,LRCX,LRCX,LRCX,LRCX
2005-01-03,2.6628509235617335,2.6962525516535907,2.5719244782323836,2.5784192085266113,19988000
2005-01-04,2.549657455553937,2.594193048729431,2.4281128277739827,2.485637664794922,26761000
2005-01-05,2.428112442485047,2.4958434666253453,2.3947108082061024,2.401205539703369,34225000
2005-01-06,2.401205313210181,2.42903996894877,2.371514925271614,2.3835766315460205,19793000
2005-01-07,2.412338762708415,2.418833714049188,2.3557417023072236,2.3909988403320312,26788000
2005-01-10,2.3789379716952035,2.443885738251943,2.3548147746775436,2.4030613899230957,16781000
2005-01-11,2.353886284836476,2.42440079151802,2.352030773814178,2.3724427223205566,19891000
2005-01-12,2.4179057582163286,2.4874925006865087,2.411411028029935,2.4745030403137207,30091000
2005-01-13,2.4494524720222652,2.4893488394707592,2.4364627872730598,2.4448132514953613,18128000
2005-01-14,2.4513080531941687,2.528317302213925,2.4503802975464057,2.5236783027648926,27416000
2005-01-18,2.4874927565026566,2.5320283382024975,2.4847092688207804,2.526461362838745,14930000
2005-01-19,2.5190387572055735,2.526461465060964,2.429967811412204,2.4308955669403076,20214000
2005-01-20,2.4151225073845803,2.508832668989039,2.3909990950663995,2.4429571628570557,49133000
2005-01-21,2.4123396258775927,2.4856376367361417,2.3993501609685417,2.479142904281616,74732000
2005-01-24,2.461514331943826,2.480998528455511,2.366876395210941,2.369659662246704,25167000
2005-01-25,2.3974938420525542,2.445740441352429,2.391926867192141,2.421617031097412,18145000
2005-01-26,2.4123394278618977,2.4800706776356196,2.4067726727937013,2.4578027725219727,25159000
2005-01-27,2.446668197349246,2.5375946340997584,2.446668197349246,2.519038200378418,32518000
2005-01-28,2.5060491471496222,2.5218220962479356,2.4318234002351238,2.468008518218994,20977000
2005-01-31,2.463369474659254,2.516255300998227,2.463369474659254,2.482853889465332,14384000
2005-02-01,2.4735754943509987,2.528317053978278,2.464297275153673,2.513472080230713,15516000
2005-02-02,2.5023382349902303,2.53388413735893,2.4893487718043197,2.529245138168335,25272000
2005-02-03,2.520894329150943,2.5533682038813894,2.5069768910635593,2.53759503364563,32550000
2005-02-04,2.52182188148678,2.6897577744263477,2.5171828833047734,2.686974287033081,30091000
2005-02-07,2.6721297739931873,2.709242650652505,2.641511407418037,2.662851333618164,22583000
2005-02-08,2.660995435582171,2.8038801669121627,2.644294510787804,2.7695505619049072,52623000
